"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
373,266.5781860352,46.06081848144,22.54715957642,24.79404411316,266.23626709,266.636077881,266.900390625,266.895782471,266.222412109,46.5286712646,46.2530708313,46.2787322998,46.0308456421,45.2127723694,22.433429718,22.7187805176,22.8665885925,22.6315326691,22.0854663849,24.7039222717,24.8060531616,24.8635349274,24.7639694214,24.8327407837
374,267.424694824,45.81190567014,22.46412086488,24.91485671998,266.980957031,267.717956543,267.040496826,267.456726074,267.927337646,45.8773918152,46.0908927917,45.5504722595,45.843006134,45.6977653503,22.3297595978,22.5658416748,22.5232429504,22.5458259583,22.3559341431,24.7691020966,25.1668491364,24.7449798584,24.8789310455,25.014421463
375,268.8098815918,46.58779449464,22.64734077456,25.23869934082,268.696136475,268.302520752,268.971740723,268.830627441,269.248382568,46.9628562927,45.9153709412,46.093460083,47.3457221985,46.6215629578,22.8794193268,22.3590126038,22.5596828461,22.9805240631,22.458065033,24.7598628998,25.4609241486,25.2176570892,25.7626991272,24.9923534393
376,269.5065307618,46.40703811646,22.65370445252,25.23048782348,269.994598389,269.284820557,269.358215332,269.49319458,269.401824951,46.4368057251,46.9058914185,46.0462417603,46.8432769775,45.8029747009,22.5879096985,22.7978172302,22.468328476,22.3810806274,23.0333862305,25.4989032745,25.3844547272,25.0914039612,25.1062889099,25.0713882446
377,270.5157287598,46.36269607544,22.72812156678,25.05055274962,270.558624268,270.549407959,270.62689209,270.759307861,270.084411621,46.5019836426,46.6390151978,46.3798370361,46.0221214294,46.2705230713,22.3133354187,23.1021575928,22.6715641022,22.8260440826,22.7275066376,25.0180149078,25.0267391205,25.3644390106,24.9774703979,24.8661003113
378,271.480480957,46.67801971434,22.75932579042,25.0234539032,271.505523682,271.805755615,271.115997314,271.179626465,271.795501709,46.5425300598,46.3346748352,46.785282135,47.223575592,46.5040359497,22.7085170746,23.0877876282,22.7552204132,22.1911888123,23.0539150238,25.1899433136,24.9754161835,25.1765995026,24.8394126892,24.9358978271
379,272.7977172852,46.65759277344,23.00567245484,25.10053977966,272.316925049,272.55557251,273.014923096,273.850952148,272.250213623,47.0516433716,46.7098388672,46.0323867798,46.4229469299,47.0711479187,22.3046112061,23.0036201477,23.6548976898,23.4701385498,22.5950946808,25.0970497131,25.2058525085,25.0893516541,25.0441875458,25.0662574768
380,273.1772888184,46.82521133422,23.13254089356,25.24557609556,273.072906494,272.917907715,272.998474121,273.51272583,273.384429932,46.6005210876,46.9941635132,47.049079895,46.9336051941,46.5486869812,23.3320808411,22.8558120728,22.9651279449,23.3490180969,23.1606655121,25.2012348175,25.11860466,25.5497112274,25.1925086975,25.1658210754
381,274.7354370116,46.79513702392,22.77020645142,25.35037651062,275.217132568,274.508911133,274.797851562,274.477600098,274.675689697,46.8335266113,46.5456085205,46.8535423279,46.4111442566,47.3318634033,22.9374141693,23.4111175537,22.3446426392,22.6536026001,22.5042552948,25.4049835205,25.2397251129,25.2351074219,25.4008769989,25.4711894989
382,275.9145141602,47.9203239441,23.12576560974,25.50475349426,276.061920166,275.988525391,276.043945312,275.593841553,275.884338379,48.2572021484,47.4894218445,47.4996871948,48.6585426331,47.6967658997,23.2124996185,22.7398223877,23.5204334259,22.9517841339,23.2042884827,25.2679538727,25.5225105286,25.5307216644,25.5825576782,25.6200237274
383,277.598590088,47.53376464846,22.93720817566,25.5228187561,277.247955322,277.452209473,277.913085938,277.625701904,277.753997803,47.268737793,48.3916664124,46.7806625366,47.0003204346,48.2274360657,22.8101348877,22.9938678741,23.0169620514,22.8296375275,23.0354385376,25.7457618713,25.4511737823,25.5291824341,25.4722156525,25.4157600403
384,278.6749206542,47.33227386474,23.29625816344,25.46523590088,278.701904297,278.500732422,278.281585693,278.493560791,279.396820068,47.2261390686,47.7244796753,47.3554725647,46.7406311035,47.6146469116,23.6384735107,23.5809936523,23.1935119629,22.8532447815,23.2150669098,25.4845333099,25.5450935364,25.3290271759,25.5645942688,25.4029312134
385,278.3763366698,46.55628204344,23.26074333192,25.65625648498,278.953918457,278.326751709,278.281585693,277.81149292,278.50793457,46.8032455444,46.7483291626,46.5317497253,45.9928665161,46.7052192688,23.4583339691,23.1175537109,23.3146324158,23.149887085,23.2633094788,25.6148910522,25.6472244263,26.103477478,25.4075489044,25.508140564
386,279.5841430666,48.0733657837,23.11334609986,25.6736038208,279.410675049,279.654968262,279.560546875,279.584136963,279.710388184,48.2151184082,47.5058441162,47.8553504944,48.4691619873,48.3213539124,23.1514263153,22.830663681,22.9451122284,23.2083950043,23.4311332703,25.7324180603,25.8904914856,25.6939277649,25.5394477844,25.5117340088
387,280.8441040038,47.82804641724,23.28414611816,25.84912490844,280.682952881,280.601348877,280.631622314,281.055053711,281.249542236,46.8396835327,48.7006263733,47.0208511353,48.9213104248,47.6577606201,23.375705719,23.3946933746,23.2720336914,23.3125782013,23.0657196045,25.6749382019,25.7739887238,26.1722488403,25.7842540741,25.8401947021
388,281.6799377442,47.6660736084,23.31298904418,25.9055797577,282.283691406,281.837188721,282.01373291,281.489746094,280.77532959,47.7737464905,47.158908844,48.1607170105,47.2872123718,47.9497833252,23.2391872406,23.2643356323,23.3110389709,23.6056289673,23.1447544098,25.7852802277,25.7986240387,25.876121521,25.8242855072,26.2435874939
389,281.9879760742,47.85637588498,23.36236114502,26.03193435668,281.921356201,281.776641846,282.117401123,281.882873535,282.241607666,47.5202140808,47.7763137817,48.32289505,47.5828285217,48.0796279907,23.3413181305,23.0790634155,23.1586112976,23.6538715363,23.5789413452,25.9217967987,25.966960907,25.942325592,26.1578788757,26.17070961
390,282.9374328612,47.6002784729,23.4634654999,26.05195045472,282.90057373,282.784088135,282.863128662,282.924194336,283.215179443,47.7188339233,47.8958930969,47.9241218567,47.1342735291,47.3282699585,23.2689552307,23.2592029572,23.1965904236,24.1768436432,23.4157352448,26.0644721985,25.9120464325,26.1003990173,26.0619068146,26.1209278107
391,284.0530700682,47.4708442688,23.47732276916,26.15952186584,283.848510742,284.373016357,283.31628418,284.01272583,284.714813232,47.4221916199,47.7152404785,47.4273223877,47.3744621277,47.4150047302,23.6548976898,23.1591262817,23.7108383179,23.4624385834,23.399312973,26.1009120941,26.5120029449,26.1609592438,26.0357322693,25.9880027771
392,285.696307373,47.65036849976,23.46633949278,26.22162132264,285.283477783,286.501861572,285.5965271,285.968109131,285.131561279,47.3493118286,47.1907272339,47.4001235962,47.903591156,48.4080886841,23.6569499969,23.5558452606,23.509141922,23.5394229889,23.0703372955,26.0075054169,26.1116886139,26.4596538544,26.3888282776,26.1404304504
393,286.418927002,47.68311157226,23.62523345946,26.32159729002,286.6512146,286.364837646,287.038696289,286.39151001,285.648376465,47.9836540222,47.8158302307,47.6531410217,47.6079750061,47.3549575806,23.7816638947,23.6425800323,23.517868042,23.4896392822,23.6944160461,26.264629364,26.6069488525,26.4150028229,26.1409435272,26.1804618835
394,287.6708740234,47.74685363768,23.83298568724,26.4206489563,288.11541748,287.833679199,287.695098877,287.315826416,287.394348145,47.2425613403,47.7213973999,47.88306427,47.5315055847,48.3557395935,23.8540267944,23.9643707275,24.0310897827,23.6389884949,23.6764526367,26.3046607971,26.1029644012,26.5520343781,26.7285823822,26.4150028229
395,288.6594421386,48.18278427124,23.77016716006,26.59339981078,289.100311279,288.224731445,288.178039551,288.869354248,288.92477417,47.5037918091,48.7899246216,48.3069839478,47.5669174194,48.7463035583,23.7549762726,23.5548191071,24.048538208,23.5117092133,23.9807929993,26.4032001495,26.7573223114,26.7681007385,26.439125061,26.5992507935
396,290.5455322266,49.2830291748,23.88789978026,26.70066223146,290.919677734,290.604553223,290.802642822,290.062591553,290.338195801,48.4132232666,49.2420730591,49.3046875,49.0065040588,50.4486579895,24.1542625427,23.6487388611,23.9961891174,24.0762519836,23.5640563965,26.9672298431,26.6367149353,26.3677864075,26.7183170319,26.8132629395
397,291.0400756836,48.69107971192,23.91489562988,26.74059104922,291.355407715,290.760559082,290.714385986,291.307159424,291.062866211,48.9967536926,48.8669090271,48.9320869446,48.1909980774,48.4686508179,24.1142311096,23.7293148041,23.9618034363,23.6595172882,24.1096115112,26.6818790436,26.6033554077,26.5977096558,27.1273555756,26.6926555634
398,291.899822998,49.26537475586,23.902167511,26.72889022828,291.595062256,291.822937012,292.067749023,292.279205322,291.734161377,49.7876281738,49.0675773621,49.5582199097,49.0239562988,48.8894920349,23.8863601685,23.9797668457,24.0285224915,23.7098121643,23.906375885,26.8830623627,26.5520343781,26.7752857208,26.6793117523,26.7547569275
399,293.3773925782,48.91391983034,23.99413642882,26.64246292116,292.982818604,293.829650879,294.168365479,293.356964111,292.549163818,48.9269561768,49.2933959961,48.9798164368,48.5902824402,48.7791481018,23.7662658691,24.2307319641,23.8678836823,24.0695800781,24.0362205505,26.5145683289,26.8378982544,26.6634025574,26.516620636,26.6798248291
400,295.0761535644,49.74800872802,23.9970111847,26.90430870056,295.107574463,295.329772949,295.262054443,294.599975586,295.081390381,50.1612548828,49.530506134,49.4586524963,50.1448326111,49.4447975159,24.7234249115,23.9474334717,23.6954421997,23.9510269165,23.6677284241,26.5848789215,26.9790344238,26.9656906128,27.1648197174,26.8271198273
401,294.7934631348,49.33116989136,24.15107994082,27.0293296814,294.551727295,295.032104492,294.612823486,294.737518311,295.03314209,49.5972251892,49.6387939453,49.731174469,49.0136909485,48.6749649048,24.6007652283,24.1296272278,24.0341682434,23.9766864777,24.0141525269,27.1114444733,26.9200134277,27.0472927094,26.9441356659,27.1237621307
402,295.4279174802,50.1539665222,24.41138648986,26.99422492982,296.22177124,295.496063232,295.342102051,294.66619873,295.413452148,50.9228744507,49.6803665161,50.5430908203,50.273651123,49.3498497009,24.2220077515,24.4637355804,25.1535053253,24.1198768616,24.0978069305,26.9133415222,27.1104183197,27.0570430756,27.0421600342,26.8481616974
403,296.604321289,49.72850570678,24.56658439638,27.2572002411,296.684692383,296.654418945,296.567169189,296.517883301,296.597442627,49.3683280945,49.9780349731,49.958530426,49.9821395874,49.3554954529,24.6156482697,24.5124912262,24.3595504761,24.6161613464,24.7290706635,26.951833725,27.5517883301,27.0524253845,27.5600013733,27.1699523926
404,297.2874206542,49.53153076172,24.38356933592,27.41876220706,297.427337646,297.707550049,296.956176758,297.199951172,297.146087646,49.4935531616,49.6305847168,49.2354011536,49.4196472168,49.8784675598,24.2861595154,24.5756168365,24.2943706512,24.513004303,24.2486953735,27.7386016846,27.2869663239,27.2869663239,27.255147934,27.5261287689
405,298.9295166016,50.10141296388,24.49545173644,27.6767074585,299.0234375,298.563079834,299.485839844,298.955169678,298.620056152,50.4512252808,49.6624031067,50.7299041748,49.8815498352,49.7819824219,24.5412311554,24.3913707733,24.9056186676,24.2451019287,24.3939361572,27.6477622986,27.7093486786,27.6826610565,27.8935947418,27.450170517
406,300.1021301268,50.05388793944,24.40101852416,27.671062088,300.611877441,299.573608398,299.922088623,300.635467529,299.767608643,50.1438064575,50.0652809143,50.0144729614,49.9441604614,50.1017189026,24.6644039154,24.1901874542,24.5838279724,24.4627075195,24.1039657593,27.4455528259,27.7709350586,27.485584259,27.7473258972,27.9059123993
407,300.670062256,49.8616355896,24.52881126402,27.8370376587,300.318817139,300.936218262,300.058624268,300.957763672,301.078887939,49.8096961975,49.678314209,49.7393875122,49.9513473511,50.1294326782,24.394449234,24.5987129211,24.5735645294,24.3821315765,24.6951980591,27.5933609009,27.6960048676,28.0788669586,27.8941078186,27.9228477478
408,301.6456970216,50.51804580686,24.74621162412,27.79146385194,301.940093994,301.829223633,301.160491943,302.15512085,301.143554688,50.1807556152,49.8702583313,50.9808692932,50.5851745605,50.9731712341,25.0031299591,24.5484161377,24.6043567657,24.8645610809,24.7105941772,27.8443260193,27.866394043,27.6682910919,27.9967517853,27.5815563202
409,303.3460021972,50.26820907592,24.97202911378,27.59130706788,303.005523682,302.829498291,303.960632324,303.0625,303.871856689,50.4322357178,50.3562774658,49.8096961975,50.5482215881,50.1946144104,25.1288700104,24.7028961182,25.6585140228,24.8614807129,24.5083847046,27.6770153046,27.5687255859,27.7114009857,27.53074646,27.4686470032
410,304.745965576,51.15751953124,24.91567764284,27.87234725952,304.584716797,304.937286377,304.892120361,304.733551025,304.58215332,50.3916893005,51.1558761597,51.1004486084,52.1043128967,51.0352706909,24.9179363251,25.0744686127,24.6248855591,24.7998943329,25.1612033844,27.9423503876,28.054233551,27.9372177124,27.7011375427,27.7267971039
411,305.440661621,51.11697463988,25.070362854,28.13532218934,305.47668457,305.205718994,305.825683594,305.033782959,305.661437988,50.5564346313,51.8112602234,50.7781448364,51.2328605652,51.2061729431,25.0611248016,25.1873779297,25.0128822327,24.7080287933,25.3824005127,28.0583381653,27.8828163147,28.3257274628,28.2620887756,28.1476402283
412,306.4842407228,51.10948257446,25.02006721496,28.29370269776,306.6668396,306.673522949,306.59552002,306.405609131,306.079711914,51.1538238525,51.1615219116,50.6975708008,51.4278869629,51.1066093445,24.6731300354,24.5340461731,25.1355419159,25.5799922943,25.1776256561,28.3642196655,27.9536418915,28.4822597504,28.0208740234,28.647518158
413,307.1927978514,51.61623687744,25.06564064028,28.26824645998,307.356109619,307.348419189,307.023529053,307.322235107,306.913696289,51.7327384949,51.4597053528,51.4602165222,52.155632019,51.2728919983,25.1180915833,25.0693359375,25.1863498688,24.8963813782,25.0580444336,28.1153068542,28.3549804688,28.2456645966,28.2785110474,28.3467693329
414,309.1183105466,51.8246055603,25.23305397034,28.23406562806,309.169311523,309.63482666,309.664581299,308.71307373,308.409759521,51.6608886719,52.9855117798,51.5833930969,51.5746650696,51.3185691833,25.0534267426,25.0488071442,25.4383430481,25.2838630676,25.3408298492,28.1594429016,28.3072509766,28.3072509766,28.2307815552,28.1656017303
415,309.0285949708,51.63348236082,25.20400543214,28.32275047302,309.154449463,309.065643311,309.281707764,309.083618164,308.557556152,51.1712760925,51.8743896484,51.985244751,51.3647575378,51.7717437744,25.2730846405,25.0267391205,25.2925872803,25.3716239929,25.0559921265,28.2338600159,28.1969089508,28.3960380554,28.4006576538,28.3862876892
416,310.660534668,51.50066070556,25.31722221374,28.62596168516,310.168060303,311.092346191,310.415435791,311.073364258,310.553466797,51.1492042542,51.4376373291,52.2531471252,51.7799568176,50.8833580017,25.4270515442,24.904592514,24.7501125336,25.3890724182,26.1152820587,28.5346088409,29.4424972534,28.4478740692,28.3221340179,28.3826942444
417,311.766430664,51.17989654542,25.44624633788,28.61467170714,311.92376709,311.903778076,311.990509033,311.733886719,311.280212402,50.6950035095,52.0842971802,50.7873840332,51.8030509949,50.5297470093,25.2674388885,25.4645175934,25.7960586548,25.1899433136,25.5132732391,28.5335826874,28.8769283295,28.400144577,28.8774414062,28.3852615356
418,313.5805603026,52.00074310302,25.61992073058,28.636636734,313.547088623,313.99822998,313.474212646,313.12677002,313.756500244,51.79945755,52.4235343933,52.4907684326,51.6547279358,51.6352272034,25.7909259796,25.5615158081,25.3695716858,25.5533046722,25.8242855072,28.4576244354,28.775308609,28.5541114807,28.641872406,28.7542667389
419,315.4463317874,52.27192993162,25.65420379638,28.75365104678,315.323883057,315.562530518,315.805786133,315.194549561,315.344909668,52.0812149048,52.580581665,51.9575309753,52.4887161255,52.2516059875,25.8735542297,25.4193534851,25.5332889557,25.5122470856,25.9325752258,28.6926803589,28.6788234711,28.5910625458,28.9297885895,28.8759002686
420,316.7564819334,51.87664566042,25.65800209046,28.78608703614,316.202514648,317.173522949,317.439880371,316.8984375,316.068054199,52.1202201843,51.526424408,51.844619751,51.6449775696,52.2469863892,25.7360115051,25.5517654419,26.1681442261,25.4101161957,25.4239730835,28.8538322449,28.5761795044,29.0698986053,28.8723087311,28.558216095
421,317.7241088866,52.2082901001,25.5899482727,28.99086265564,317.940795898,317.986480713,317.574859619,317.607696533,317.51071167,51.8415412903,52.5369567871,52.3958206177,52.5631332397,51.7039985657,25.5907688141,25.8791999817,25.6780166626,25.4301319122,25.3716239929,28.8317642212,29.1340522766,28.9811115265,28.78865242,29.2187328339
422,319.2246643064,52.58951110838,25.76054306028,29.02216911314,319.723205566,319.879241943,319.275665283,318.584869385,318.660339355,52.2146530151,52.3783721924,52.3116531372,53.4176445007,52.6252326965,25.9659347534,26.0968055725,25.7647514343,25.5563831329,25.4188404083,29.1289196014,28.8830852509,29.1319980621,28.9939422607,28.9729003906
423,320.8338195804,52.9471244812,26.01048202512,29.02370910644,320.830230713,320.50177002,321.238739014,320.408874512,321.189483643,52.476398468,53.1605224609,53.0763511658,52.6005973816,53.4217529297,26.0167427063,25.9777393341,26.012638092,26.0773029327,25.9679870605,29.0534763336,29.1160888672,28.8707695007,29.1094169617,28.968793869
424,322.4541625976,52.7992126465,25.88104743958,29.4089328766,322.301635742,323.461517334,322.833831787,322.308319092,321.365509033,52.5872535706,52.548248291,53.014251709,53.8451576233,52.0011520386,26.0434303284,25.8242855072,25.8171005249,25.7319049835,25.9885158539,29.1566333771,30.1071205139,29.3680801392,29.349603653,29.0632266998
425,323.4394409178,53.0546951294,25.80252456666,29.52368927002,324.077880859,322.992950439,323.758666992,322.71887207,323.648834229,52.6308784485,53.6203689575,52.7453231812,52.7714996338,53.505405426,25.763212204,25.6698055267,25.8889503479,25.9125595093,25.7780952454,29.5292320251,29.3588428497,29.4835548401,29.5687503815,29.6780662537
426,324.8302734376,53.10683822632,26.28341331482,29.52081565856,324.685546875,324.685546875,324.671173096,325.044281006,325.064819336,52.4548416138,52.8315467834,52.800239563,53.0019340515,54.4456291199,26.5140552521,25.9808177948,26.0906467438,26.1337585449,26.6977882385,29.3691062927,29.5076770782,29.8848953247,29.323431015,29.5189685822
427,325.6589233398,53.72619400024,26.13314208984,29.53005256654,325.932159424,325.393280029,325.574462891,325.800262451,325.594451904,53.9965591431,53.2144088745,54.0278663635,54.5067024231,52.885433197,25.996213913,26.2949085236,26.031627655,26.0793571472,26.2636032104,29.7350330353,29.6113471985,29.349603653,29.3357467651,29.6185321808
428,327.3473205566,53.23627319336,26.16660385132,29.42515068056,327.069458008,327.420501709,327.507232666,326.821075439,327.918334961,53.1251106262,52.5898170471,53.7158279419,53.3021697998,53.4484405518,26.2774600983,26.3041477203,25.9279556274,26.1240062714,26.1994495392,29.2946891785,29.4830417633,29.4999790192,29.5020313263,29.3460121155
429,329.4145812986,53.81836853028,26.36573410032,29.7867664337,329.413848877,329.480072021,329.718719482,329.070007324,329.390258789,53.3765869141,53.9139289856,53.8359222412,54.0689239502,53.8964805603,26.3759975433,26.2194652557,26.458114624,26.377538681,26.3975543976,29.7078323364,29.7966213226,29.741191864,29.5779876709,30.1101989746
430,330.4572387698,54.16602554322,26.38770027162,30.05826072694,330.351013184,330.146728516,331.16394043,330.65020752,329.974304199,54.5031089783,54.3224563599,54.4836082458,53.471534729,54.0494194031,26.1743030548,26.5930919647,25.9792785645,26.3677864075,26.8240413666,30.0706806183,30.0137138367,29.9911308289,30.3878517151,29.8279266357
431,332.3647827148,54.45620193482,26.32744827272,29.8704219818,332.888885498,332.201690674,332.411071777,332.196533203,332.125732422,55.2944984436,54.6457862854,54.0555801392,53.665019989,54.6201248169,26.7701530457,26.3364810944,26.1614723206,25.9910831451,26.3780517578,29.9526405334,29.7586421967,29.9921588898,29.7920017242,29.8566665649
432,333.53616333,54.78035125734,26.63517570496,30.04532775882,333.702331543,333.68951416,333.67565918,333.271759033,333.341552734,54.7956466675,54.5908699036,55.2472801208,54.841835022,54.4261245728,26.8999977112,26.2923431396,26.9513206482,26.777338028,26.2548789978,30.1373996735,29.9218463898,30.1558761597,29.9264659882,30.0850505829
433,334.2539489746,55.1241065979,26.65200881958,30.19457244874,334.6902771,334.339233398,333.965118408,333.965118408,334.309997559,54.8705749512,55.1492538452,55.0994720459,55.4802818298,55.0209503174,26.3944740295,26.7029209137,26.5422821045,26.8881931305,26.7321739197,30.2651920319,30.0439929962,30.144071579,30.2657051086,30.253900528
434,335.5034423826,55.22736816406,26.66165771482,30.42459869384,335.356445312,335.453979492,336.128845215,335.604858398,334.973083496,55.6383552551,54.7612609863,56.1484985352,54.7073707581,54.8813552856,26.7450046539,26.7332000732,26.5053310394,26.6372280121,26.6875247955,30.5187225342,30.3437156677,30.2133560181,30.2302932739,30.8169059753
435,336.8171813962,55.87977523802,26.73679351806,30.34504890442,336.787841797,336.749328613,336.987457275,336.423431396,337.1378479,56.1946868896,55.7061004639,55.6855735779,55.3750724792,56.4374427795,26.529964447,26.8440570831,26.8194217682,26.7347412109,26.7557830811,30.4042739868,30.3539791107,30.5618343353,30.1989860535,30.2061710358
436,337.8968017576,55.37507247922,26.70466537476,30.4444087982,337.811706543,338.149932861,338.323394775,337.522766113,337.676208496,55.3894424438,55.4038124084,55.8184967041,55.2595977783,55.0040130615,26.7650203705,26.7080535889,26.7922210693,26.6859836578,26.5720481873,30.4704799652,30.6927051544,30.2944450378,30.5669670105,30.1974468231
437,339.4634582518,55.84918670656,26.9445453644,30.509998703,339.223571777,339.667510986,339.958007812,339.173278809,339.294921875,55.215461731,56.2116241455,55.8102836609,55.9796485901,56.0289154053,26.5248336792,27.1802158356,26.9359226227,26.9667167664,27.1150379181,30.5105113983,30.3750209808,30.3165149689,30.7789268494,30.5690193176
438,340.7332641602,55.4069946289,27.16748886108,30.52837181092,340.708831787,340.865875244,340.55178833,341.003417969,340.536407471,55.1974983215,55.074836731,55.4659118652,55.3612174988,55.935508728,27.4907150269,27.2484760284,27.2479610443,26.8302001953,27.0200920105,30.1184101105,30.8086929321,30.7188796997,30.5633735657,30.4325027466
439,343.513909912,56.77678451538,27.00859527588,30.73571319578,343.285736084,343.630615234,343.997558594,342.998840332,343.656799316,56.9516906738,56.9840240479,56.2342071533,57.0194358826,56.6945648193,27.0375404358,26.9482402802,27.2299995422,27.0005893707,26.8266067505,30.7337627411,30.9842147827,30.6680717468,30.6336841583,30.65883255
440,344.4730102538,55.89650497438,27.19027633668,30.81598129274,344.730957031,344.112518311,345.322692871,344.335266113,343.863616943,55.4546203613,55.7522888184,55.359161377,56.288608551,56.6278457642,27.3844795227,27.1078529358,26.9066696167,27.5600013733,26.9923782349,30.9092845917,30.5531101227,30.835893631,30.6306056976,31.1510124207
441,345.2337158202,56.54839935302,27.15014190676,30.78795928956,345.459747314,345.029144287,345.301147461,345.304229736,345.074310303,56.9845352173,57.9596557617,56.4010009766,55.9786224365,55.418182373,27.0159854889,27.3932037354,26.9051303864,26.8250675201,27.611322403,30.8405132294,30.7465934753,30.6988639832,30.8461589813,30.8076667786
442,346.4031311036,56.6343132019,27.40377655028,31.06417503358,346.103302002,346.634490967,346.895202637,346.037109375,346.345550537,56.5395736694,56.3594322205,57.2519226074,56.69764328,56.3229942322,27.6806087494,27.646736145,27.2094707489,27.324432373,27.1576347351,30.8502635956,30.9985847473,31.0678710938,31.6000804901,30.8040752411
443,348.0138305662,56.90775680544,27.43970108034,30.95383262636,348.27835083,348.450775146,348.10949707,347.308868408,347.921661377,56.7946434021,57.2765579224,56.915763855,56.3933029175,57.1585159302,27.5112438202,28.3426628113,26.9903240204,27.2217884064,27.1324863434,30.9965324402,30.9611206055,30.812286377,31.2115726471,30.787651062
444,349.80302124,56.77534713744,27.56564598084,31.12535133362,349.520843506,349.89654541,350.676116943,349.246276855,349.675323486,56.307598114,56.8577690125,57.2426872253,56.9516906738,56.5169906616,27.5866889954,28.1753540039,27.1463432312,27.3618965149,27.5579471588,31.1766738892,30.9831886292,30.9072322845,31.5246372223,31.0350246429
445,348.4958496092,57.48718490602,27.43888053894,31.06869163514,348.967102051,348.387145996,348.58114624,348.233184814,348.310668945,57.8056907654,57.4849281311,57.5018615723,56.9963378906,57.6471061707,27.3562526703,28.0609054565,27.3690814972,27.316734314,27.0914287567,31.2598152161,31.1766738892,31.0124416351,30.8600158691,31.0345115662
446,349.376538086,56.57190551758,27.53146591186,31.35650634768,349.587585449,349.62298584,349.195465088,349.325317383,349.15133667,57.3017082214,56.7992630005,56.0658683777,56.5067253113,56.185962677,27.6020851135,27.4455528259,27.7355232239,27.4409332275,27.4332351685,31.1279182434,31.3332061768,31.2341537476,31.3290996552,31.7581539154
447,351.4450256346,57.48513259888,27.80449943542,31.65561141968,351.63583374,351.508575439,351.860107422,350.867553711,351.353057861,57.5049438477,57.4305267334,58.3399543762,57.1308021545,57.0194358826,27.9618530273,27.4424724579,27.8468914032,27.4989280701,28.2723522186,31.7309532166,31.6005935669,31.6324138641,31.5990543365,31.7150421143
448,351.3408447264,57.49508895872,27.674243927,31.78874130248,351.1847229,351.263244629,351.538330078,351.319702148,351.398223877,57.9745407104,56.9403991699,57.7435913086,57.6086120605,57.2083015442,27.5913066864,27.595413208,27.9372177124,27.4173259735,27.8299560547,31.5246372223,31.7791957855,31.563129425,32.0619812012,32.0147628784
449,352.3357788088,57.31925811768,27.96041641236,31.93511238098,352.217834473,352.16293335,352.718231201,351.792388916,352.787506104,57.6583938599,57.5634498596,57.1231040955,56.8700866699,57.3812561035,28.2035808563,28.0403766632,27.8597221375,27.9053993225,27.7930030823,32.3776130676,31.9849967957,31.6632080078,31.8869724274,31.7627716064
450,353.1022216796,57.52423858644,27.97468414308,31.80732040406,353.297668457,353.064147949,353.325866699,352.900421143,352.92300415,57.1574897766,57.6917533875,57.9016609192,57.2960624695,57.5742263794,28.1948566437,28.0634708405,27.9618530273,27.6267204285,28.0265197754,31.8931312561,31.729927063,32.2641906738,31.6129112244,31.536441803
451,354.0273498536,58.32814941406,27.9718093872,31.8542285919,354.228637695,354.003845215,354.176300049,354.247619629,353.48034668,58.5714149475,58.3009490967,58.0787239075,58.3784446716,58.311214447,27.9300327301,28.1856174469,28.0773277283,27.8458652496,27.8202037811,31.9234104156,31.7679042816,31.9649810791,31.5682621002,32.046585083
452,355.833691406,57.94261779786,28.05536231996,31.98099365232,356.402648926,355.85760498,355.852478027,355.528625488,355.527099609,58.0453643799,57.5916786194,58.4431114197,58.4728775024,57.1600570679,28.0142021179,27.9577484131,27.6652107239,28.373456955,28.2661933899,31.8489933014,31.7889461517,32.0404243469,32.0691642761,32.1574401855
453,357.2206176758,58.21257171632,28.39839897156,32.2052734375,357.317718506,357.049316406,357.303344727,357.401885986,357.030822754,59.345867157,58.8603591919,57.5413818359,57.5896224976,57.7256278992,28.6593208313,28.5515441895,28.7614517212,27.7683677673,28.2513103485,32.1179237366,32.4966812134,31.9187927246,32.3073005676,32.1856689453
454,357.49631958,57.93584289552,28.28774871826,31.95625686646,357.370574951,357.108337402,357.489654541,357.881744385,357.631286621,58.9127082825,58.2352561951,57.4438705444,57.497756958,57.5896224976,28.5084342957,28.6942195892,28.0706558228,27.7149944305,28.4504394531,32.1558990479,31.8423213959,32.008605957,31.9100666046,31.8643913269
455,359.0679077148,57.958013916,28.40455780028,32.2862586975,359.389587402,358.957977295,359.030853271,358.482727051,359.478393555,57.1723747253,58.5493469238,58.157245636,57.4279594421,58.4831428528,28.3282928467,28.3893661499,28.0090694427,28.561296463,28.7347640991,32.4253425598,32.1168937683,32.2775344849,32.2611122131,32.3504104614
456,360.1208374024,58.25198745728,28.64258995056,32.18874740602,360.004425049,359.817108154,360.511505127,359.764770508,360.506378174,57.3715057373,59.2889022827,57.2385787964,58.2183189392,59.1426315308,29.1704902649,29.2890434265,28.3791027069,28.2343730927,28.1399402618,32.0301628113,32.1805343628,32.0778923035,32.4289360046,32.2262115479
